puma,group_pop,rent,household_income,on_foodstamps_yes,has_broadband_yes,family_size,num_children,sex_male,age,race_american_indian,race_asian_and_pacific_islander,race_black,race_hispanic,race_other,race_white,birthplace_us,years_in_usa,language_english,language_hindi,language_other,language_spanish,language_unknown,education_hs_graduate,education_some_college,education_bachelors_degree,education_post_graduate_degree,education_unknown,employment_not_in_labor_force,employment_unemployed,health_insurance_public,health_insurance_private,personal_income,on_welfare_yes,poverty_threshold_below,work_transport_other,work_transport_private_vehicle,work_transport_public_transit,work_transport_walking,work_transport_worked_from_home
4017,188659,809.6177155985446,92588.78681954205,0.2328712019711509,0.8818898671520151,3.688834741280039,0.6509497469463547,0.4955110693590829,39.42302056313247,0.00256324562979459,0.427329860615713,-0.00936494406386475,0.09202403208866712,0.00435737179898421,0.4530514516399328,0.4175850927282661,12.056000344275136,0.22229751272479004,0.0371146204094408,0.24696834549429916,0.10736028919123736,0.07161687218052946,0.20128661390673477,0.1574564851933463,0.16378964188901263,0.07634664939416518,0.04145431152941401,0.500137779815975,0.02960224069296981,0.43141677764590264,0.47059515409320113,33927.64425497668,0.1969205562261263,0.16811719297316277,0.5459517558084473,0.13571304134974885,0.2625353211729931,0.03474952848667614,0.0171939264302534
4018,113394,763.5527926751566,71705.98266768243,0.35861662227678504,0.8995972149859448,3.1859791664266983,0.5055247609971981,0.4618094532099966,44.35891322272977,6.77977972727703e-4,0.1530559637051755,0.10029298494680444,0.08100933290738757,0.00284922797198188,0.6315091171862495,0.43301203206571504,12.967329575406607,0.28772884070393195,0.03528157123089087,0.44794138583615023,0.0922140283676916,0.06230689426522853,0.197340415033883,0.15211719102354837,0.1811967046380897,0.13215416500953334,0.03652330792813785,0.5810073136666368,0.03968635513133376,0.5025076216716167,0.4213201722366384,31272.222623856873,0.18867881052709912,0.26379262798416725,0.6319886483364272,0.1083119928111117,0.1976712364199472,0.04346527998208928,0.01656711356456033
4101,163770,1239.9667849326502,103459.7726836322,0.14031102083493965,0.9264643463821776,2.668607926699461,0.36301068832223904,0.4894686553523903,38.70257053130736,0.00241464812661857,0.16221345420643138,0.05504788811807894,0.08605070172450023,0.00383862675331477,0.6560791276657955,0.6061613196711728,9.826670076198534,0.4563930036960878,0.04965464159778419,0.22683776140707929,0.18751874198302404,0.05036493325732472,0.19398134790116184,0.14982750632273034,0.2678371571824975,0.13718416900817998,0.03062978140139115,0.3860179594468892,0.02856376755765698,0.28301798234410813,0.6457703954416263,46091.9056991304,0.13830622354123512,0.13094311061810046,0.4494349194612059,0.0959957104417298,0.3846035128291485,0.03863610946184341,0.02305034218536089
4102,171555,1022.4324161221256,87943.77474381163,0.2213552205158463,0.8925569046794664,3.664898617862322,0.5444021470819939,0.5159452762258534,37.34667965201698,0.00813440885841372,0.17957373812666,0.05566437630265576,0.3488666266696269,0.00277226149293864,0.3769073156529054,0.3762779117397322,13.046272145968633,0.1411582016344653,0.07155450284351095,0.072377204371829,0.5953276656146413,0.07253142352474244,0.2669961252168349,0.15946540811849366,0.09068195579530626,0.04812634623520872,0.04151312066871961,0.4676026975866625,0.02526099858366668,0.38387529040864354,0.4342968604436426,30481.703587083197,0.20303138067556992,0.15522802386919404,0.5163496922094748,0.11645942993944748,0.30811114357888664,0.04299209833573096,0.01151824879278131
4103,242452,727.4109303577048,90595.88248315809,0.13570308755507668,0.8211049927402713,3.251857289667394,0.5296434057000726,0.473842242510749,43.0462508770393,0.0026366969025979,0.553894326184399,0.00452942954859781,0.0939545753727246,0.00316434101976782,0.3135427101613339,0.41858221219663305,12.546444860618491,0.24408426018648471,0.0305040041778846,0.1810904009775428,0.1356916869708902,0.05782190103492512,0.23136326687095052,0.19734631293642588,0.13300514383993683,0.07843226088690042,0.03410419718311726,0.5165648713332145,0.01866185271131578,0.321861532327655,0.5377850242816254,35337.90023292221,0.15938328910872707,0.15177689051731763,0.5471165856025381,0.22252090631927285,0.17172215939234342,0.04684565563973082,0.01046931648760067
4104,118155,482.20703951222345,128515.60396363224,0.05010796379746028,0.9096797485522964,3.2165680924872007,0.5338796696006473,0.4902151808622337,44.1412682630378,0.00295490023952257,0.4802085856783056,-0.01409446723930382,0.01383368621151693,0.00162060712068628,0.48416239487442864,0.5520862883957746,12.009261565133796,0.3773050640902475,0.01225414041010159,0.24348020203392817,0.05665763843177784,0.04808410447060526,0.17196547288240602,0.20192270698029952,0.2131462186309889,0.144802607317898,0.02895785451600792,0.48374039210442016,0.02080007260240185,0.1958794920899401,0.7468216775401296,48039.47550221017,0.151978627836892,0.06781751252818181,0.5171337052062732,0.2962568975240618,0.15446069949014282,0.01570838498217137,0.01571871967575812
4105,202473,306.0247769956201,120199.42044418378,0.12866553348073198,0.8525368064160718,3.866278911868003,0.6051998177433676,0.4686099077405424,40.88162014751999,0.00543340909949035,0.15754962245675486,0.5938368881807593,0.06089108971048181,0.02745733341434864,0.1226658901492696,0.5559659684314828,11.793467230580942,0.640201612986249,0.07309268805178194,0.13303644467516904,0.089890499491425635,0.055537190291759,0.23186349811737475,0.25180582570200055,0.13641404079022496,0.08148295227504224,0.03203767019964206,0.473940306146686,0.03477059189850759,0.2659391124658267,0.671732057189262,37868.04278215956,0.1751870022488998,0.0868541218600171,0.52324264471716,0.29582957475933974,0.16493903663319445,0.0047575723249698,0.01085463463118812
4106,164110,777.2109230951592,103322.59968912236,0.1169933606793914,0.8758232828534229,3.377694221158981,0.5611794500592174,0.4855589735154493,39.011413579063394,0.00532239965305411,0.35080994286375256,0.12539736791096037,0.09312806482660783,0.01596518814625788,0.361813927546663,0.5160195510776953,11.415905939335309,0.3612029870081133,0.11230879110956704,0.20852404467532829,0.1337001594578787,0.07302103146028634,0.1689039768407788,0.2215398375482928,0.1927075230504481,0.11255563968578874,0.04460741312548906,0.4815238879334271,0.03850778775886845,0.30003017717396874,0.6220163739076099,38441.953211152104,0.1898545019420808,0.15065818494427766,0.5371954590134231,0.21242505711639853,0.2038406332840692,0.02866791146394248,0.0177282812666309
4107,139535,1153.235038562306,75611.28420549075,0.23657159795394955,0.8527519922754471,3.5485747014441262,0.5528657547194836,0.500327562874319,37.09158475771299,0.00709931849699764,0.34821819085429495,0.05373614502047777,0.2936454839135605,0.00405899445444597,0.2679426116706004,0.3382029617747682,12.7879234508902,0.11272365302195622,0.06703153266333332,0.13778401124637402,0.4851387538188178,0.06733631139053169,0.25999557683716684,0.15336405999678143,0.12579091042817608,0.0332034228492697,0.0342957424669415,0.4672501712539187,0.02122251620974544,0.4364491144117245,0.3932977405712798,27405.405440812967,0.2029661019215651,0.16597040805577232,0.514950496666621,0.10108582873290509,0.3304792859007624,0.04201185303174913,0.00966243972889831
4108,115869,888.3834240859948,131965.41190507973,0.07218288745375093,0.9014651430610572,2.716792139520793,0.41824048795843494,0.4642983463090589,43.24544402905413,7.64633043668889e-4,0.3222497013827458,-0.01549899650506725,0.01328499045791873,0.00253302435112937,0.6212145793158806,0.47710376540373495,12.641070345503069,0.3557205135459223,0.05627044677682598,0.2981258420436647,0.09028028637772652,0.06506771997540178,0.12458908718976278,0.15333326195808666,0.2787922872027192,0.22717931745029743,0.04397722645224635,0.4577644108014565,0.02252360620995036,0.20463790663358197,0.757398029443541,57190.54386681809,0.1586395543767185,0.09236088100987185,0.4979253835836811,0.139090859354033,0.3039665336777353,0.0283499522316895,0.0289243881146667
4109,135183,1256.3205715843164,109462.88615777952,0.0760924653909827,0.9229728282299848,2.9113413050026677,0.4197225739895163,0.5117181853227964,39.506011919923566,0.00306887339987753,0.3838283108731508,-0.00859901525396248,0.07674734659958753,0.00294553321674315,0.5129077748063771,0.44323654091333337,11.344505051848309,0.2867191027006616,0.08185096244815113,0.2225354115764044,0.2508027747932799,0.05438110110656626,0.21799279447600464,0.15271702218627775,0.21720199194437445,0.12366176765020752,0.03432649743810802,0.4027073505651263,0.02405722401677789,0.3162106502291531,0.5875296643957273,46327.8303552755,0.14644485971279386,0.09535857308470562,0.44052896742257774,0.11936418529157612,0.382669431874245,0.02902727883891518,0.02074754643483901
4110,186337,861.6512582495192,110790.32715842251,0.08324793885813178,0.9230446837567042,3.3555369553431116,0.5657173614879096,0.48954654190707064,37.73345953970817,0.00126718132997714,0.08771007189996308,-9.297304732295182e-4,0.06180580263419005,0.00343766280784038,0.8193296925810885,0.6009049712584431,9.6438809862352,0.406046684711641,0.00588592084121836,0.23253655680648477,0.24987473462139093,0.06334757856612266,0.2376587348954448,0.21067012530029183,0.1481495736437555,0.07383244411368511,0.03480223007083587,0.46948616951872024,0.02191237017828341,0.2688073762386523,0.6409660199658188,40337.19882758268,0.19455241580363863,0.09290084195545908,0.5024386155282198,0.1893953992400453,0.2607361070738792,0.03064669909552671,0.0126663397236213
4111,147925,730.1109747437738,105899.83705694764,0.1609918590754365,0.8983681218537971,3.991552707791244,0.6429215763899517,0.5049186369659352,37.80122272491776,0.00811397583320402,0.26287495291564594,0.0634019190918439,0.19766858056869505,0.05113324264053504,0.3522836069933233,0.45796563278874863,11.712809804755542,0.356985859579564,0.11314078052533208,0.08810540331875145,0.3448734140453626,0.06195787849188358,0.22286194346474308,0.1992698372203034,0.14137597892457773,0.06431154893155784,0.03496598830770976,0.4768526350200153,0.03057547906904737,0.36992791079844856,0.5287803215545711,33938.114194523,0.18819770394156743,0.13339770647117635,0.5246239588226542,0.17516877982039142,0.25995869942098376,0.02283484107679634,0.01532542230134423
4112,236976,530.7473270413359,93069.20808046372,0.2108219069716481,0.7854131527077036,3.8241265565189426,0.5933564327873935,0.4653137283331191,38.2299151195714,0.00380068492940541,0.1304174646326218,0.6600792659201409,0.11273009924272812,0.04936978597174831,0.01673520531688341,0.5562162739606251,9.501023581863082,0.6732671760034858,0.07591306047010246,0.06126407390911073,0.12923781977996304,0.06176179525946677,0.25173683834237237,0.24647940044871705,0.101592864674442,0.03738612281084667,0.03623849553583382,0.48436528003260976,0.04286547987323406,0.3801626068802552,0.5353340251643492,31018.850519071173,0.20989729518619732,0.12634999972276845,0.5425378467886348,0.21573482167941924,0.21891795844523473,0.01483325281828567,0.00761710500344447
4113,132779,395.709199803757,113182.77830240928,0.15896816178675408,0.8980941038251595,3.9246555079959777,0.6494070150193335,0.48573258759702825,40.02491820755685,0.0059258829667004,0.26489418938587317,0.1503376952469062,0.10614115125383485,0.08764744366640338,0.32761510649145875,0.5282032671917924,11.134477540693569,0.6043850532947457,0.08531369865679721,0.05796816993814259,0.19015581024096537,0.05206427299253801,0.2474323436041888,0.22434417175412685,0.12456664429276296,0.04557804592269771,0.02970090788346285,0.4834286704406335,0.03593499775752874,0.32436810812966155,0.6075052160857126,35546.40521833973,0.1734920125801887,0.10151892746689067,0.5338835844074802,0.24692133381975037,0.19999504226225195,0.01060463262664609,0.00850134870203108
4114,128302,656.5463807453951,92475.83026385546,0.30297987016928984,0.8856309471086017,3.6551598029912897,0.587807249516487,0.4738616812633563,37.03311494219696,0.0030208671467878,0.02655590985630514,0.4140329292226268,0.06958213038401803,0.008372880805,0.4558427416860163,0.7142561997781166,7.368872523421233,0.6293590190437971,0.00858018500437923,0.09917162691657734,0.17287388239081383,0.08780479346315824,0.1909534093369883,0.20124539816954248,0.11679564447925884,0.06522942107454456,0.05024559034577833,0.5605175163002064,0.04210114510362589,0.3917171170039784,0.5418693964135619,35640.11149860823,0.2662008128201946,0.21906144057886143,0.6141815360928393,0.22160374987646783,0.13839893759173272,0.0140026168575543,0.00869601886951726
